antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"bakery, beverages, frozen, produce",dairy eggs,0.06381322957198443,0.6887937743190662,0.05758754863813229,0.9024390243902439,1.3101730271624261,1.0,0.013633393389756089,3.1898638132295725,0.2528790636022556,0.08285746277012652,0.686506992601809,0.4930226982757908
deli,snacks,0.23665369649805448,0.4424124513618677,0.13712062256809338,0.5794146662282144,1.309670793497371,1.0,0.032422080576541654,1.3257417790528228,0.3097536962799921,0.2530155083285468,0.24570529812038447,0.4446765503524537
"bakery, beverages, pantry, produce",dairy eggs,0.05961089494163424,0.6887937743190662,0.05377431906614786,0.902088772845953,1.3096645272930172,1.0,0.012714705748762281,3.1784529182879377,0.25143388465976946,0.0774142953170513,0.6853815281496615,0.49007952369560104
"dairy eggs, deli, snacks",beverages,0.11478599221789883,0.4526070038910506,0.06801556420233464,0.592542372881356,1.3091763224768613,1.0,0.01606262017593,1.3434353897848597,0.2667840168984335,0.13620071684587814,0.25563967749863875,0.3714087380225212
frozen,"produce, snacks",0.35089494163424123,0.3476264591439689,0.15961089494163425,0.45486804169438905,1.308496605277121,1.0,0.03763052884979334,1.1967259136370403,0.36321418035046965,0.29617328519855596,0.16438677511307395,0.45700644081585357
"produce, snacks",frozen,0.3476264591439689,0.35089494163424123,0.15961089494163425,0.4591448399373181,1.3084966052771208,1.0,0.03763052884979334,1.2001458177648363,0.36139442661377397,0.29617328519855596,0.16676791669998053,0.45700644081585357
"beverages, deli",pantry,0.12311284046692607,0.34653696498054476,0.05579766536964981,0.4532237673830594,1.3078655762120623,1.0,0.013134515284107251,1.1951196779199749,0.2684443771106783,0.13482512222640092,0.16326371452570124,0.3071194067097197
"beverages, frozen",pantry,0.17571984435797666,0.34653696498054476,0.07953307392996109,0.45261293179805134,1.3061028909959487,1.0,0.018639652379294158,1.193786029995089,0.2843250971083297,0.1796449288099842,0.16232894767237818,0.3410605642596814
"beverages, frozen, snacks","dairy eggs, produce",0.1064591439688716,0.568249027237354,0.07898832684824902,0.7419590643274853,1.3056935054242929,1.0,0.01849302184741631,1.6731879057770522,0.26201765367596136,0.13259307642064014,0.4023384961442296,0.44048103860033533
"frozen, pantry, snacks",beverages,0.08824902723735409,0.4526070038910506,0.052140077821011675,0.5908289241622575,1.3053905906954968,1.0,0.012197950006813126,1.337809606869717,0.2565895344037749,0.10668789808917198,0.25250947902829246,0.35301418697796505
"frozen, pantry, produce, snacks",dairy eggs,0.07945525291828794,0.6887937743190662,0.07143968871595331,0.8991185112634673,1.3053522618614342,1.0,0.01671140516888977,3.0848694798080953,0.25411395243512724,0.10252401161492071,0.6758371767280708,0.5014178026885634
breakfast,frozen,0.16124513618677042,0.35089494163424123,0.07385214007782101,0.458011583011583,1.305266986404711,1.0,0.017272037426758924,1.1976364033248903,0.2788338106680647,0.16850142045454547,0.16502204072639276,0.334239767997253
"household, produce",beverages,0.09673151750972762,0.4526070038910506,0.05712062256809339,0.5905068382944489,1.3046789670020065,1.0,0.013339260246180873,1.3367573559202832,0.25853655444696666,0.11604743083003953,0.2519210793408685,0.35835520731778847
"bakery, pantry, produce, snacks",dairy eggs,0.0690272373540856,0.6887937743190662,0.062023346303501946,0.8985343855693348,1.304504220378031,1.0,0.014477814955563294,3.0671102464332036,0.2507326280288522,0.08913991723520859,0.6739602036924113,0.4942903540093878
"beverages, snacks",frozen,0.23268482490272374,0.35089494163424123,0.1064591439688716,0.45752508361204014,1.3038805332478856,1.0,0.024811215915456708,1.1965623455694319,0.30373251841571475,0.22312836405154135,0.16427254818543532,0.3804591485924472
"deli, produce",pantry,0.2056809338521401,0.34653696498054476,0.09291828793774319,0.4517593643586833,1.3036397556723738,1.0,0.021642241366258377,1.191927399279793,0.29322841305577557,0.2023043036258895,0.16102272621282365,0.3599466033560764
"breakfast, frozen, produce",dairy eggs,0.0645136186770428,0.6887937743190662,0.0578988326848249,0.8974668275030157,1.3029543253207265,1.0,0.013462253781283587,3.035176012817577,0.24854812769409793,0.08325872873769023,0.6705298158073896,0.4907625630001803
"bakery, deli, snacks",dairy eggs,0.061867704280155644,0.6887937743190662,0.0554863813229572,0.8968553459119496,1.3020665681808328,1.0,0.012872291783372944,3.0171823099553925,0.24728933482175827,0.07981641106011418,0.6685649399771323,0.4887056076526192
"dairy eggs, pantry","beverages, produce",0.2691828793774319,0.34054474708171206,0.11929961089494164,0.44319167389418906,1.3014197919424884,1.0,0.027630795318627083,1.184348764197486,0.31691707991225315,0.2432561091716915,0.15565411960589207,0.39675580038402325
meat seafood,frozen,0.17112840466926071,0.35089494163424123,0.07813229571984436,0.4565711687130513,1.3011620132984496,1.0,0.0180842041514633,1.194461944222848,0.2792425266542504,0.17601683029453014,0.1628029634291703,0.3396184741325292
"canned goods, pantry, snacks",dairy eggs,0.05844357976653697,0.6887937743190662,0.05237354085603113,0.8961384820239681,1.3010258156149574,1.0,0.012117966963920722,2.99635737803053,0.24573752426581733,0.07537238212565796,0.6662614388617127,0.48608754402859233
canned goods,"dairy eggs, produce",0.2,0.568249027237354,0.14785992217898833,0.7392996108949416,1.3010134209805533,1.0,0.03421011673151751,1.6561194029850743,0.2892105263157895,0.23833416959357753,0.39617880317231424,0.49975114754552613
pantry,"dairy eggs, snacks",0.34653696498054476,0.329727626459144,0.14863813229571984,0.4289243206826858,1.3008443523182707,1.0,0.03437532135232932,1.17370148618853,0.35391217381924595,0.28171091445427726,0.1479946035960191,0.4398574872235709
"dairy eggs, snacks",pantry,0.329727626459144,0.34653696498054476,0.14863813229571984,0.45079065376445593,1.3008443523182704,1.0,0.03437532135232932,1.1898250448549341,0.3450366334099859,0.28171091445427726,0.15954030021117763,0.4398574872235709
"pantry, snacks","dairy eggs, produce",0.17961089494163424,0.568249027237354,0.13276264591439688,0.7391681109185442,1.3007820083954114,1.0,0.030698929582582635,1.6552844603591144,0.28185610708508574,0.2158400809716599,0.39587422950672185,0.4864013657852102
"bakery, frozen, pantry",dairy eggs,0.061867704280155644,0.6887937743190662,0.05540856031128405,0.8955974842767296,1.3002403878608038,1.0,0.012794470771699797,2.9808307158595473,0.2461395336915541,0.07969554510857399,0.664523049001244,0.48802018604300834
