Customer_ID,Preferred_Login_Device,City_Tier,Preferred_Payment_Mode,Hours_Spend_On_Website,Total_Devices_Registered,Satisfaction_Score,Marital_Status,Complain_Count_In_Last_Month,Order_Amount_Hike_From_Last_Year,Discount_Coupon_Used_Count,Days_Since_Last_Order,Average_Cash_Back,Churn,Customer_Gender,Customer_Residence_Type,Customer_Qualification,Customer_Income,Loyalty_Engagement_Score,Total_Subscriptions,Membership_Type,Customer_Live_Time_Value,Customer_Age,Total_Amount_Spent,Total_Returns,Preferred_Order_Category,Preferred_Order_Category_Name,Total_Orders_This_Month,Purchase_Intensity,Recency,Avg_Spend_Per_Order,KMeans_Segment,Segment_Label,Cultural_Eco_Alignment,Emotional_Guilt_Score,Emotional_Pride_Score,Social_Influence_Score,Green_Knowledge_Level,Time_Spent_on_Green_Products,Clicks_on_Green_Products,Previous_Green_Purchases,Referral_Source,Product_Category,Green_Product_Rating,Green_Consumption_Score,Green_Purchase_Made,Pred_Green_Class,Pred_Green_Score,Eco_Segment
487,Mobile Phone,1,Debit Card,2,3,2,Divorced,1,25,0,7,140,0,Male,Urban,Bachelor,2K-5K,0,1,Platinum,35568,29,14335,3,16,dairy eggs,5,71.675,7,2389.1666666666665,1,At-Risk Customers,10.0,10.0,7.0,2.0,6.0,11.0,1.0,2.0,Ads,Non-Eco-Friendly,3.0,0.7,1.0,1.0,0.67,Eco_Conscious
2507,Mobile Phone,3,Credit Card,4,5,2,Single,0,17,1,3,221,1,Male,Urban,High School,2K-5K,4252,More than 1,Platinum,85524,55,11007,4,4,produce,5,55.035,3,1834.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4603,Computer,3,Debit Card,3,6,3,Single,0,13,1,1,139,1,Male,Rural,High School,5K-10K,2933,More than 1,Platinum,68220,45,6152,1,1,frozen,1,6.152,1,3076.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1591,Mobile Phone,1,COD,3,5,1,Single,1,18,0,0,123,1,Female,Rural,High School,5K-10K,0,1,Platinum,32100,33,9659,2,4,produce,3,28.977,0,2414.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1329,Computer,3,COD,3,5,5,Single,0,21,1,0,123,1,Female,Rural,High School,5K-10K,0,1,Silver,35616,27,6579,4,16,dairy eggs,3,19.737,0,1644.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1372,Mobile Phone,3,E wallet,2,3,5,Married,0,14,1,5,159,0,Male,Urban,Bachelor,More than 10K,4287,More than 1,Gold,166536,57,15699,2,4,produce,3,47.097,5,3924.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
4863,Mobile Phone,3,E wallet,4,6,1,Married,1,21,1,4,179,0,Male,Urban,High School,5K-10K,8070,1,Gold,35268,36,27505,6,4,produce,2,55.01,4,9168.333333333334,2,High-Value Customers,,,,,,,,,,,,,,,,
1033,Mobile Phone,3,E wallet,2,3,3,Married,1,13,0,5,204,0,Female,Rural,High School,More than 10K,0,More than 1,Platinum,68304,59,4555,1,4,produce,4,18.22,5,911.0,0,Frequent Loyal Customers,6.0,6.0,8.0,6.0,1.0,17.0,3.0,4.0,Ads,Non-Eco-Friendly,3.0,0.61,1.0,1.0,0.58,Eco_Conscious
3215,Mobile Phone,1,Debit Card,3,4,3,Married,0,13,3,3,149,0,Female,Rural,High School,5K-10K,0,More than 1,Platinum,66480,54,636,1,4,produce,3,1.908,3,159.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3640,Mobile Phone,1,Credit Card,4,4,4,Married,0,14,1,8,162,0,Male,Rural,High School,5K-10K,2120,1,Platinum,47280,35,11312,2,16,dairy eggs,2,22.624,8,3770.6666666666665,1,At-Risk Customers,,,,,,,,,,,,,,,,
2218,Computer,1,Credit Card,2,3,3,Single,0,13,3,8,150,0,Male,Rural,Bachelor,5K-10K,0,1,Silver,37944,45,13606,4,7,beverages,2,27.212,8,4535.333333333333,1,At-Risk Customers,,,,,,,,,,,,,,,,
2777,Mobile Phone,3,E wallet,3,4,3,Divorced,0,12,4,10,172,0,Male,Rural,High School,5K-10K,6025,1,Platinum,36600,22,10504,2,16,dairy eggs,5,52.52,10,1750.6666666666667,1,At-Risk Customers,,,,,,,,,,,,,,,,
3480,Mobile Phone,3,E wallet,4,5,5,Married,1,14,3,3,186,1,Male,Urban,High School,5K-10K,5816,More than 1,Platinum,56280,60,30082,3,16,dairy eggs,2,60.164,3,10027.333333333334,2,High-Value Customers,,,,,,,,,,,,,,,,
1090,Mobile Phone,3,Credit Card,2,3,1,Married,1,11,0,4,166,0,Female,Rural,High School,More than 10K,0,1,Platinum,50808,23,15285,2,16,dairy eggs,3,45.855,4,3821.25,1,At-Risk Customers,7.0,2.0,3.0,4.0,8.0,8.0,2.0,2.0,Organic Search,Non-Eco-Friendly,2.0,0.43,0.0,0.0,0.45,Low_Interest
4235,Computer,1,Debit Card,4,5,1,Single,0,17,2,4,151,0,Female,Urban,Bachelor,2K-5K,5450,More than 1,Gold,65304,63,8575,0,4,produce,4,34.3,4,1715.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1105,Computer,1,Debit Card,2,1,3,Single,1,14,0,3,124,1,Male,Urban,High School,2K-5K,0,1,Platinum,33996,56,18179,4,12,meat seafood,1,18.179,3,9089.5,2,High-Value Customers,8.0,9.0,2.0,8.0,5.0,12.0,2.0,3.0,Social Media,Eco-Friendly,4.0,0.61,1.0,1.0,0.65,Eco_Conscious
730,Computer,3,Credit Card,2,5,4,Single,0,13,3,9,162,0,Male,Rural,Bachelor,More than 10K,0,1,Platinum,33744,42,10038,3,16,dairy eggs,3,30.114,9,2509.5,1,At-Risk Customers,2.0,1.0,3.0,7.0,4.0,19.0,0.0,2.0,Social Media,Non-Eco-Friendly,4.0,0.35,0.0,0.0,0.37,Low_Interest
4263,Computer,1,Debit Card,4,4,4,Married,1,20,7,9,145,1,Male,Urban,High School,5K-10K,2434,More than 1,Platinum,65592,28,9008,0,16,dairy eggs,2,18.016,9,3002.6666666666665,1,At-Risk Customers,,,,,,,,,,,,,,,,
2812,Mobile Phone,3,E wallet,4,4,3,Divorced,1,12,1,3,221,0,Male,Urban,High School,5K-10K,6453,More than 1,Gold,326952,31,8587,1,15,canned goods,3,25.761,3,2146.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
848,Computer,1,Debit Card,2,3,3,Single,0,12,6,7,141,1,Female,Rural,Bachelor,2K-5K,0,1,Gold,30132,68,10309,0,16,dairy eggs,1,10.309,7,5154.5,2,High-Value Customers,5.0,4.0,10.0,5.0,4.0,3.0,4.0,3.0,Ads,Non-Eco-Friendly,4.0,0.54,1.0,1.0,0.48,Eco_Conscious
3151,Computer,1,Debit Card,4,6,3,Single,0,14,2,1,148,0,Female,Urban,Bachelor,5K-10K,2056,1,Platinum,34572,24,6826,2,7,beverages,3,20.478,1,1706.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3933,Mobile Phone,1,Debit Card,3,4,1,Married,0,12,2,12,157,0,Male,Urban,Bachelor,5K-10K,6061,1,Gold,47688,69,2180,0,4,produce,5,10.9,12,363.3333333333333,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2627,Mobile Phone,1,Credit Card,4,5,3,Single,0,18,2,1,157,0,Female,Urban,High School,5K-10K,4139,More than 1,Platinum,66372,45,7575,2,4,produce,2,15.15,1,2525.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2532,Mobile Phone,1,Debit Card,3,4,3,Married,0,13,2,9,150,0,Male,Urban,Others,5K-10K,14959,More than 1,Platinum,136716,55,2540,0,4,produce,4,10.16,9,508.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4580,Mobile Phone,3,Debit Card,3,5,5,Married,0,12,2,5,172,0,Male,Urban,High School,5K-10K,11860,More than 1,Platinum,244176,39,14252,3,16,dairy eggs,2,28.504,5,4750.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
2915,Computer,1,Credit Card,3,5,3,Single,0,15,2,1,176,0,Female,Urban,High School,5K-10K,3239,1,Silver,73824,37,9223,1,4,produce,3,27.669,1,2305.75,3,Value Seeking Customers,,,,,,,,,,,,,,,,
866,Mobile Phone,3,Debit Card,3,4,5,Married,0,11,3,7,197,1,Male,Urban,High School,5K-10K,2336,More than 1,Platinum,53952,63,27305,4,4,produce,3,81.915,7,6826.25,2,High-Value Customers,10.0,4.0,10.0,4.0,6.0,19.0,4.0,2.0,Ads,Non-Eco-Friendly,3.0,0.72,1.0,1.0,0.69,Eco_Conscious
621,Computer,1,Debit Card,3,4,3,Married,1,14,1,2,127,0,Male,Rural,Bachelor,2K-5K,6274,More than 1,Platinum,60852,70,21192,5,16,dairy eggs,3,63.576,2,5298.0,2,High-Value Customers,3.0,7.0,7.0,4.0,6.0,17.0,2.0,3.0,Social Media,Non-Eco-Friendly,1.0,0.57,1.0,0.0,0.58,Low_Interest
4051,Computer,1,Credit Card,4,4,3,Married,1,16,5,8,169,0,Female,Rural,Others,5K-10K,3757,1,Silver,27984,40,15374,3,7,beverages,1,15.374,8,7687.0,2,High-Value Customers,,,,,,,,,,,,,,,,
2947,Computer,1,Debit Card,4,4,4,Married,1,20,1,9,145,1,Male,Urban,Bachelor,5K-10K,5318,More than 1,Gold,58320,50,12317,4,4,produce,2,24.634,9,4105.666666666667,1,At-Risk Customers,,,,,,,,,,,,,,,,
3159,Mobile Phone,1,Debit Card,4,4,4,Divorced,0,14,1,1,147,1,Female,Urban,Bachelor,<=2K,5234,More than 1,Silver,101844,69,13251,3,4,produce,2,26.502,1,4417.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4639,Mobile Phone,1,Debit Card,4,2,3,Married,0,25,2,9,174,0,Female,Rural,Bachelor,5K-10K,3282,More than 1,Silver,73260,36,1795,0,4,produce,3,5.385,9,448.75,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1673,Computer,1,Debit Card,3,3,1,Married,0,15,1,7,153,0,Male,Urban,High School,5K-10K,2188,More than 1,Platinum,66648,26,12352,4,4,produce,1,12.352,7,6176.0,2,High-Value Customers,,,,,,,,,,,,,,,,
2941,Mobile Phone,3,E wallet,4,5,3,Married,0,20,2,1,188,0,Male,Urban,High School,5K-10K,7178,More than 1,Platinum,58320,37,13688,2,19,snacks,3,41.064,1,3422.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
3292,Computer,1,COD,3,2,3,Single,0,15,2,4,160,0,Female,Rural,High School,5K-10K,3900,1,Silver,69624,45,5308,2,4,produce,1,5.308,4,2654.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1731,Mobile Phone,1,Credit Card,3,1,3,Married,0,12,1,3,152,0,Male,Urban,Bachelor,2K-5K,3904,More than 1,Silver,103416,58,11773,3,17,household,2,23.546,3,3924.3333333333335,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2788,Computer,3,UPI,3,6,5,Married,0,16,2,2,234,0,Male,Urban,Bachelor,2K-5K,6522,More than 1,Platinum,170304,18,12706,0,4,produce,2,25.412,2,4235.333333333333,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1187,Computer,1,Debit Card,3,3,1,Single,0,13,1,6,131,0,Male,Urban,High School,5K-10K,3804,More than 1,Platinum,59952,69,10390,0,4,produce,3,31.17,6,2597.5,1,At-Risk Customers,5.0,6.0,6.0,2.0,9.0,10.0,2.0,2.0,Organic Search,Non-Eco-Friendly,1.0,0.53,1.0,1.0,0.63,Eco_Conscious
3896,Computer,3,Credit Card,3,4,1,Married,0,15,5,2,204,0,Male,Rural,Bachelor,5K-10K,0,More than 1,Platinum,62796,30,9616,3,4,produce,1,9.616,2,4808.0,2,High-Value Customers,,,,,,,,,,,,,,,,
769,Mobile Phone,1,Credit Card,2,4,2,Single,0,12,0,1,139,0,Female,Urban,High School,5K-10K,5535,1,Platinum,30732,37,21088,3,16,dairy eggs,2,42.176,1,7029.333333333333,2,High-Value Customers,10.0,10.0,1.0,6.0,2.0,6.0,3.0,2.0,Ads,Eco-Friendly,4.0,0.56,1.0,1.0,0.58,Eco_Conscious
706,Mobile Phone,1,CC,3,1,4,Divorced,1,16,0,0,124,0,Male,Urban,High School,2K-5K,5970,More than 1,Platinum,63600,55,21573,3,16,dairy eggs,2,43.146,0,7191.0,2,High-Value Customers,8.0,8.0,1.0,9.0,7.0,18.0,3.0,0.0,Social Media,Eco-Friendly,1.0,0.6,1.0,1.0,0.58,Eco_Conscious
1404,Mobile Phone,1,Debit Card,2,1,5,Single,1,13,1,2,165,0,Male,Urban,Bachelor,5K-10K,8565,More than 1,Platinum,326100,31,20805,4,19,snacks,2,41.61,2,6935.0,2,High-Value Customers,,,,,,,,,,,,,,,,
3692,Mobile Phone,1,UPI,4,5,3,Single,1,16,1,1,146,1,Male,Urban,High School,2K-5K,7888,1,Silver,32292,34,19158,1,7,beverages,2,38.316,1,6386.0,2,High-Value Customers,,,,,,,,,,,,,,,,
4042,Mobile Phone,1,Debit Card,3,4,4,Single,1,13,1,2,167,0,Male,Rural,High School,2K-5K,3720,1,Gold,67584,55,18224,2,1,frozen,3,54.672,2,4556.0,2,High-Value Customers,,,,,,,,,,,,,,,,
2582,Mobile Phone,1,Credit Card,3,5,4,Divorced,0,22,1,2,151,0,Female,Rural,High School,More than 10K,0,More than 1,Platinum,48984,64,16485,2,4,produce,4,65.94,2,3297.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
386,Mobile Phone,3,Credit Card,2,3,2,Single,0,23,0,4,162,0,Male,Urban,High School,5K-10K,16127,More than 1,Gold,141156,59,5102,2,4,produce,4,20.408,4,1020.4,0,Frequent Loyal Customers,5.0,3.0,9.0,10.0,7.0,5.0,1.0,0.0,Organic Search,Non-Eco-Friendly,4.0,0.54,1.0,1.0,0.56,Eco_Conscious
4679,Mobile Phone,1,Cash on Delivery,4,4,4,Married,0,13,4,8,199,0,Male,Urban,Bachelor,2K-5K,9913,More than 1,Platinum,68652,38,20681,3,16,dairy eggs,1,20.681,8,10340.5,2,High-Value Customers,,,,,,,,,,,,,,,,
3739,Computer,1,Credit Card,4,5,5,Married,1,14,2,3,224,0,Male,Urban,Bachelor,5K-10K,11048,More than 1,Platinum,65184,28,8577,1,15,canned goods,1,8.577,3,4288.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1823,Mobile Phone,1,Credit Card,3,3,3,Married,0,13,1,7,208,0,Female,Urban,High School,More than 10K,5588,1,Gold,48276,18,5700,1,7,beverages,6,34.2,7,814.2857142857143,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1233,Mobile Phone,1,Debit Card,2,4,3,Married,0,18,0,7,160,0,Male,Urban,High School,5K-10K,4746,1,Platinum,29400,52,14676,1,13,pantry,3,44.028,7,3669.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
356,Mobile Phone,3,E wallet,2,3,5,Single,0,12,0,7,150,0,Female,Urban,High School,5K-10K,0,1,Platinum,58044,69,27299,5,16,dairy eggs,3,81.897,7,6824.75,2,High-Value Customers,10.0,9.0,4.0,3.0,1.0,8.0,4.0,0.0,Email,Non-Eco-Friendly,3.0,0.56,1.0,1.0,0.65,Eco_Conscious
2061,Mobile Phone,3,Debit Card,3,1,3,Married,0,11,1,2,162,0,Female,Urban,High School,2K-5K,7947,More than 1,Platinum,110328,67,5001,1,19,snacks,7,35.007,2,625.125,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3173,Computer,1,Credit Card,3,4,5,Divorced,1,18,1,1,257,0,Female,Urban,Bachelor,5K-10K,11447,More than 1,Silver,66732,34,12671,1,4,produce,2,25.342,1,4223.666666666667,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2024,Computer,3,Credit Card,2,5,4,Single,0,13,3,9,162,0,Female,Urban,High School,5K-10K,6115,More than 1,Platinum,97596,64,10925,3,7,beverages,2,21.85,9,3641.6666666666665,1,At-Risk Customers,,,,,,,,,,,,,,,,
205,Mobile Phone,1,Credit Card,2,3,3,Divorced,0,11,1,2,168,0,Male,Rural,Bachelor,5K-10K,2118,More than 1,Platinum,175572,64,31914,5,4,produce,2,63.828,2,10638.0,2,High-Value Customers,3.0,9.0,2.0,4.0,4.0,5.0,3.0,4.0,Organic Search,Eco-Friendly,2.0,0.44,0.0,0.0,0.46,Low_Interest
2539,Mobile Phone,3,Debit Card,2,4,5,Married,1,12,1,4,175,0,Male,Urban,High School,5K-10K,6392,1,Platinum,62592,56,16772,4,5,alcohol,3,50.316,4,4193.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
354,Mobile Phone,1,Debit Card,2,2,2,Single,0,13,1,8,176,0,Male,Urban,Bachelor,5K-10K,3800,1,Silver,99168,24,3342,0,3,bakery,4,13.368,8,668.4,0,Frequent Loyal Customers,10.0,10.0,5.0,10.0,1.0,6.0,6.0,3.0,Email,Non-Eco-Friendly,4.0,0.7,1.0,1.0,0.65,Eco_Conscious
3479,Mobile Phone,3,Debit Card,4,4,1,Married,1,13,1,3,229,0,Male,Urban,Bachelor,5K-10K,4009,1,Gold,31380,70,27955,7,13,pantry,1,27.955,3,13977.5,2,High-Value Customers,,,,,,,,,,,,,,,,
4311,Mobile Phone,1,Credit Card,4,4,5,Married,0,13,2,4,192,0,Female,Rural,Bachelor,5K-10K,0,1,Silver,52884,64,6788,1,4,produce,5,33.94,4,1131.3333333333333,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4610,Mobile Phone,1,COD,4,4,1,Married,0,13,2,3,159,0,Male,Urban,High School,More than 10K,4425,More than 1,Gold,64860,24,12133,4,19,snacks,3,36.399,3,3033.25,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1314,Computer,1,COD,2,3,3,Married,0,13,0,9,143,0,Female,Rural,Bachelor,5K-10K,0,More than 1,Platinum,66792,50,11944,5,19,snacks,3,35.832,9,2986.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
4547,Mobile Phone,1,Debit Card,3,4,3,Single,0,12,2,8,170,0,Male,Rural,Bachelor,More than 10K,2672,1,Gold,64896,38,19043,4,19,snacks,3,57.129,8,4760.75,1,At-Risk Customers,,,,,,,,,,,,,,,,
1424,Mobile Phone,1,Debit Card,3,1,4,Married,0,18,5,3,220,0,Female,Urban,High School,5K-10K,5169,More than 1,Silver,153504,66,11579,3,4,produce,4,46.316,3,2315.8,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2697,Mobile Phone,1,UPI,4,5,2,Single,0,24,1,1,193,0,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,108600,61,16324,2,19,snacks,2,32.648,1,5441.333333333333,2,High-Value Customers,,,,,,,,,,,,,,,,
4157,Mobile Phone,3,E wallet,3,2,4,Married,0,13,1,3,206,0,Female,Rural,Bachelor,5K-10K,2236,1,Platinum,54696,61,18071,2,4,produce,4,72.284,3,3614.2,3,Value Seeking Customers,,,,,,,,,,,,,,,,
363,Mobile Phone,3,E wallet,2,3,4,Divorced,0,15,1,2,139,0,Female,Urban,Bachelor,2K-5K,4328,1,Gold,31032,32,15318,2,16,dairy eggs,4,61.272,2,3063.6,3,Value Seeking Customers,6.0,10.0,8.0,6.0,3.0,2.0,2.0,2.0,Ads,Eco-Friendly,2.0,0.61,1.0,1.0,0.58,Eco_Conscious
1631,Mobile Phone,1,Credit Card,2,4,4,Married,1,11,0,2,188,0,Male,Rural,Bachelor,5K-10K,0,1,Platinum,47904,67,21483,2,4,produce,5,107.415,2,3580.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
733,Mobile Phone,1,Credit Card,2,5,3,Divorced,0,14,1,11,292,0,Female,Urban,Bachelor,5K-10K,12110,More than 1,Gold,230004,52,13139,3,4,produce,2,26.278,11,4379.666666666667,1,At-Risk Customers,6.0,2.0,7.0,7.0,1.0,14.0,3.0,3.0,Organic Search,Eco-Friendly,4.0,0.49,0.0,1.0,0.48,Eco_Conscious
675,Mobile Phone,1,Debit Card,2,3,5,Divorced,1,14,2,8,122,0,Male,Urban,High School,5K-10K,3273,1,Gold,30384,23,3696,1,1,frozen,2,7.392,8,1232.0,0,Frequent Loyal Customers,7.0,5.0,8.0,8.0,3.0,21.0,3.0,1.0,Ads,Eco-Friendly,5.0,0.64,1.0,1.0,0.58,Eco_Conscious
4451,Computer,1,Credit Card,4,5,1,Married,1,14,1,1,169,0,Male,Urban,Bachelor,2K-5K,5439,More than 1,Gold,50280,28,6474,1,16,dairy eggs,1,6.474,1,3237.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
1262,Mobile Phone,3,Credit Card,3,4,4,Married,1,12,2,7,152,0,Female,Urban,High School,5K-10K,5473,More than 1,Platinum,72684,39,7839,2,16,dairy eggs,1,7.839,7,3919.5,1,At-Risk Customers,,,,,,,,,,,,,,,,
1133,Computer,1,CC,2,4,3,Married,0,12,0,0,120,0,Female,Urban,Bachelor,5K-10K,4248,More than 1,Platinum,33756,18,14286,1,16,dairy eggs,4,57.144,0,2857.2,3,Value Seeking Customers,6.0,7.0,5.0,2.0,9.0,10.0,3.0,0.0,Ads,Eco-Friendly,1.0,0.53,1.0,1.0,0.55,Eco_Conscious
36,Computer,1,CC,2,3,4,Married,0,18,0,2,120,0,Male,Rural,High School,More than 10K,0,1,Silver,32292,36,10566,3,16,dairy eggs,1,10.566,2,5283.0,2,High-Value Customers,1.0,10.0,5.0,1.0,6.0,17.0,0.0,3.0,Ads,Eco-Friendly,1.0,0.51,1.0,0.0,0.48,Low_Interest
4123,Computer,2,Credit Card,4,4,4,Married,0,15,2,8,307,0,Male,Urban,High School,5K-10K,0,More than 1,Platinum,64008,32,15437,1,4,produce,3,46.311,8,3859.25,1,At-Risk Customers,,,,,,,,,,,,,,,,
1667,Mobile Phone,1,Credit Card,2,3,1,Married,0,11,0,3,211,0,Male,Rural,Bachelor,5K-10K,4729,1,Platinum,29496,29,5132,1,7,beverages,2,10.264,3,1710.6666666666667,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
4418,Mobile Phone,1,Credit Card,4,4,4,Married,0,18,1,8,202,0,Female,Urban,Bachelor,2K-5K,5161,1,Silver,340140,21,7261,1,4,produce,2,14.522,8,2420.3333333333335,1,At-Risk Customers,,,,,,,,,,,,,,,,
2473,Mobile Phone,2,Debit Card,2,3,1,Single,1,16,1,7,188,0,Female,Urban,High School,5K-10K,6746,More than 1,Platinum,74016,22,7614,2,16,dairy eggs,4,30.456,7,1522.8,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2799,Mobile Phone,1,Credit Card,4,4,3,Divorced,0,20,2,3,223,0,Male,Urban,Bachelor,5K-10K,3564,More than 1,Gold,66108,39,16400,1,4,produce,2,32.8,3,5466.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
2055,Computer,3,E wallet,2,3,4,Married,0,11,3,2,206,0,Male,Urban,High School,2K-5K,4466,More than 1,Silver,327900,28,8455,0,16,dairy eggs,1,8.455,2,4227.5,3,Value Seeking Customers,,,,,,,,,,,,,,,,
2676,Mobile Phone,1,UPI,4,4,2,Divorced,0,15,8,9,162,0,Male,Urban,Others,5K-10K,0,1,Gold,53256,19,5515,2,4,produce,2,11.03,9,1838.3333333333333,1,At-Risk Customers,,,,,,,,,,,,,,,,
719,Mobile Phone,1,Credit Card,3,3,5,Single,0,13,0,3,139,1,Male,Urban,Bachelor,5K-10K,5884,More than 1,Gold,68424,36,14963,2,4,produce,2,29.926,3,4987.666666666667,2,High-Value Customers,7.0,9.0,3.0,9.0,6.0,12.0,4.0,1.0,Organic Search,Non-Eco-Friendly,5.0,0.62,1.0,1.0,0.65,Eco_Conscious
4999,Mobile Phone,1,Debit Card,3,2,4,Married,1,21,1,4,186,0,Female,Urban,Others,More than 10K,6790,1,Platinum,60804,22,12411,6,4,produce,2,24.822,4,4137.0,1,At-Risk Customers,,,,,,,,,,,,,,,,
4212,Mobile Phone,3,Debit Card,4,4,5,Married,0,18,2,3,190,0,Female,Rural,Bachelor,More than 10K,0,More than 1,Platinum,90216,33,4296,0,16,dairy eggs,2,8.592,3,1432.0,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
2857,Mobile Phone,3,E wallet,3,4,5,Single,0,15,2,3,179,0,Male,Urban,Bachelor,5K-10K,7438,1,Gold,30468,23,17140,3,15,canned goods,4,68.56,3,3428.0,3,Value Seeking Customers,,,,,,,,,,,,,,,,
4060,Computer,1,Debit Card,4,4,3,Married,0,12,2,3,171,0,Male,Urban,Bachelor,5K-10K,7561,More than 1,Platinum,375828,38,3357,2,18,babies,1,3.357,3,1678.5,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
1917,Computer,1,CC,3,3,3,Married,0,12,1,2,126,1,Male,Urban,Bachelor,More than 10K,9617,More than 1,Platinum,97848,28,953,1,7,beverages,5,4.765,2,158.83333333333334,0,Frequent Loyal Customers,,,,,,,,,,,,,,,,
3635,Mobile Phone,1,Debit Card,3,5,3,Single,0,13,2,3,171,0,Female,Rural,Bachelor,5K-10K,3462,1,Platinum,33024,26,19474,5,16,dairy eggs,5,97.37,3,3245.6666666666665,3,Value Seeking Customers,,,,,,,,,,,,,,,,
933,Mobile Phone,1,Credit Card,3,3,3,Married,0,25,1,7,274,0,Male,Urban,High School,More than 10K,6576,1,Platinum,34080,62,4806,0,16,dairy eggs,3,14.418,7,1201.5,0,Frequent Loyal Customers,9.0,7.0,5.0,6.0,5.0,16.0,2.0,0.0,Organic Search,Non-Eco-Friendly,1.0,0.62,1.0,1.0,0.65,Eco_Conscious
806,Mobile Phone,2,COD,3,3,3,Divorced,0,15,1,2,127,1,Female,Urban,High School,More than 10K,2260,More than 1,Gold,56028,23,14083,3,4,produce,2,28.166,2,4694.333333333333,2,High-Value Customers,3.0,10.0,10.0,1.0,1.0,4.0,0.0,3.0,Organic Search,Non-Eco-Friendly,1.0,0.53,1.0,1.0,0.58,Eco_Conscious
334,Mobile Phone,1,UPI,2,3,3,Divorced,0,15,6,8,194,0,Female,Urban,High School,5K-10K,0,1,Platinum,47376,36,17643,4,19,snacks,2,35.286,8,5881.0,2,High-Value Customers,4.0,4.0,3.0,1.0,1.0,13.0,3.0,2.0,Social Media,Non-Eco-Friendly,1.0,0.34,0.0,0.0,0.37,Low_Interest
4227,Mobile Phone,1,Credit Card,3,4,3,Single,0,18,3,2,169,1,Male,Urban,Bachelor,2K-5K,3723,More than 1,Platinum,193764,48,14384,3,4,produce,2,28.768,2,4794.666666666667,2,High-Value Customers,,,,,,,,,,,,,,,,
962,Mobile Phone,3,Credit Card,3,3,1,Married,1,17,0,8,178,0,Female,Urban,Bachelor,2K-5K,4175,More than 1,Platinum,364320,51,19404,3,1,frozen,2,38.808,8,6468.0,2,High-Value Customers,4.0,2.0,9.0,5.0,9.0,12.0,7.0,0.0,Social Media,Eco-Friendly,1.0,0.53,1.0,0.0,0.48,Low_Interest
381,Computer,1,Debit Card,3,3,5,Married,0,11,0,0,151,0,Female,Urban,Bachelor,5K-10K,4053,More than 1,Platinum,73344,31,19496,3,4,produce,1,19.496,0,9748.0,2,High-Value Customers,4.0,7.0,10.0,10.0,10.0,11.0,2.0,2.0,Email,Eco-Friendly,3.0,0.7,1.0,1.0,0.63,Eco_Conscious
4447,Mobile Phone,1,Credit Card,3,5,3,Married,0,13,2,8,148,0,Female,Urban,High School,5K-10K,6381,1,Platinum,53088,22,19587,4,19,snacks,4,78.348,8,3917.4,1,At-Risk Customers,,,,,,,,,,,,,,,,
4204,Mobile Phone,1,Debit Card,4,2,1,Single,0,17,2,4,158,0,Female,Urban,High School,5K-10K,2146,More than 1,Silver,70788,36,20043,3,4,produce,2,40.086,4,6681.0,2,High-Value Customers,,,,,,,,,,,,,,,,
